youtube_id,title,channel_title,channel_id,description,release_date,tags,view_count,like_count,dislike_count,comment_count,tmdb_id,similarity_score
KNjURBxXT4A,X-MEN: FIRST CLASS | International Trailer,20th Century Studios Philippines,UC-JrjBL_iZAn5wjEsw9nRYA,"X-MEN FIRST CLASS OPENS JUNE 2

X-MEN FIRST CLASS charts the epic beginning of the X-Men saga, and reveals a secret history of famous global events. Before mutants had revealed themselves to the world, and before Charles Xavier and Erik Lehnsherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Not archenemies, they were instead at first the closest of friends, working together with other Mutants (some familiar, some new), to prevent nuclear Armageddon. In the process, a grave rift between them opened, which began the eternal war between Magneto's Brotherhood and Professor X's X-Men.",2011-04-25T02:09:18Z,"['X-Men', 'Movies', '20th Century Fox', 'Trailer', 'Official Trailer']",35677,138,6,12,49538,0.613588110403397
Uh8ro1zmt1s,X-Men: First Class Trailer,20th Century Studios Malaysia,UCVVbmuv6RMOC7gCmrPU4Weg,IN CINEMAS 2 JUNE,2011-02-16T07:06:32Z,"['Xmen', 'First', 'Class', 'Intl', 'Trailer', 'HD24']",21750,27,0,1,49538,0.4
t-0XuYxh67w,Super 8 | OFFICIAL full trailer US (2011) J.J. Abrams,moviemaniacsDE,UCYCEK7i8Uq-XtFtWolofxFg,"Trailer 
Genre: sci-fi / action
Regie / directed by: JJ Abrams ( Star Trek , Mission Impossible , LOST )
Darsteller / cast: Elle Fanning , Kyle Chandler , Amanda Michalka , Noah Emmerich , Gabriel Basso

Kinostart Deutschland: 4. August 2011
Kinostart USA: June 10th, 2011
offizielle Filmsite: http://www.super8-movie.com/


Verwendung mit freundlicher Genehmigung von Paramount Pictures
used with authorization",2011-06-07T05:35:39Z,"['film', 'movie', 'teaser', 'moviemaniacs', 'mmde', 'movie maniacs', 'official', 'official trailer', 'moviemaniacsde', 'HD', 'video']",1413837,6431,260,455,37686,0.2308429118773946
vpzUCA5i6zY,'Super 8' Trailer,hollywoodstreams,UCpo2fJvnalYlwN97ehhyfBQ,For more info on 'Super 8' visit: http://www.hollywood.com,2010-05-14T17:48:24Z,"['Super', 'J.J.', 'Abrams', 'Steven', 'Spielberg', 'Science', 'Fiction']",9880200,10138,869,5122,37686,0.3875
DGe4fZZOiVI,Super 8 (2011) Teaser Trailer #1 | Movieclips Classic Trailers,Movieclips Classic Trailers,UCTCjFFoX1un-j7ni4B6HJ3Q,"Check out the official Super 8 (2011) trailer starring Elle Fanning! Let us know what you think in the comments below.
► Buy or Rent on FandangoNOW: https://www.fandangonow.com/details/movie/super-8-2011/1MV60883f977a15857061888677cb073580?ele=searchresult&elc=super%208&eli=0&eci=movies?cmp=MCYT_YouTube_Desc 

Starring: Elle Fanning, AJ Michalka, Kyle Chandler
Directed By: J.J. Abrams
Synopsis: During the summer of 1979, a group of friends witness a train crash and investigate subsequent unexplained events in their small town.

Watch More Classic Trailers:
► Horror Films: http://bit.ly/2D21x45
► Dramas: http://bit.ly/2tefVm2
► Sci-Fi Movies: http://bit.ly/2msyb5C

Fuel Your Movie Obsession: 
► Subscribe to CLASSIC TRAILERS: http://bit.ly/2D01HJi
► Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV
► Like us on FACEBOOK: http://bit.ly/2DikvkY 
► Follow us on TWITTER: http://bit.ly/2mgkaHb
► Follow us on INSTAGRAM: http://bit.ly/2mg0VNU

Subscribe to the Fandango MOVIECLIPS CLASSIC TRAILERS channel to rediscover all your favorite movie trailers and find a classic you may have missed.",2018-05-08T16:01:27Z,"['Super 8', 'Super 8 movie', 'Super 8 movie trailer', 'Super 8 trailer', 'Super 8 trailer 2011', 'Super 8 official trailer', 'trailer', 'trailers', 'movie trailers', '2011 trailers', 'movieclips', 'classic', 'fandango', '2011', 'Elle Fanning', 'AJ Michalka', 'Kyle Chandler', 'JJ Abrams', 'Mystery', 'Sci Fi', 'Thriller', 'old trailers', 'classic trailers']",47239,261,13,34,37686,0.2590047393364929
9sXAAZOau8E,Super 8 - Tráiler HD en español,El Séptimo Arte,UCgPAyowtthPVqgPyKgCwSzw,"Ficha de la película:

http://www.elseptimoarte.net/peliculas/super-8-4601.html",2011-03-25T09:06:21Z,"['super', 'trailer', 'hd', 'español', 'el', 'septimo', 'arte', 'cine', 'pelicula']",85004,334,15,19,37686,0.125
0-miLqUVpNA,Super 8 - Trailer Legendado,Magazine HD,UCQZ4BVebrfcyzeGqL3eBfdQ,Trailer do filme Super 8,2012-01-05T17:20:30Z,"['Super 8', 'Spielberg', 'Abrams']",6977,83,2,2,37686,0.3
yyBh7q54ZRY,Super 8 - Trailer Italiano (2011) (HD),Alex Roman,UCu3iofUEjhZcwH5rUfU8x2Q,"l formato venne introdotto dalla Kodak nel 1965, quando il mercato del home cinema era ormai in fortissima espansione in tutto il mondo. Quasi ovunque operatori dilettanti si impegnavano a girare i loro film, sia a soggetto, sia puramente descrittivi delle loro vacanze o di avvenimenti pubblici. Molto famoso è il filmato con cui Abraham Zapruder riprese, con la sua cinepresa 8 mm, l'assassinio di John Fitzgerald Kennedy a Dallas.",2011-10-23T15:27:09Z,"['Trailer (film)', 'Henry Draper Catalogue', 'High-definition Television', 'Super', 'Trailer', 'Italiano', '(2011)', '(HD)', 'High-definition Video', 'HD Radio', 'Junior', 'Official', 'Sorry', 'Credit', 'Anime', 'Quality', 'Definition', 'Official Trailer', 'Star', 'Teaser Trailer']",2360,11,0,1,37686,0.25
_axLoYlwwmU,The Green Lantern | OFFICIAL trailer #1 US (2011),moviemaniacsDE,UCYCEK7i8Uq-XtFtWolofxFg,"Trailer 
Genre: action / comics / fantasy
Regie / directed by: Martin Campbell
Darsteller / cast: Ryan Reynolds , Blake Lively , Mark Strong , Peter Sarsgaard , Tim Robbins

Kinostart Deutschland: 2011
Kinostart USA: June 17th, 2011
offizielle Filmsite: http://www.greenlantern.com

Verwendung mit freundlicher Genehmigung von Warner Bros.
used with authorization",2010-11-18T17:32:50Z,"['film', 'movie', 'kino', 'teaser', 'comic', 'action', 'dc', 'comics', 'moviemaniacs', 'mmde', 'movie maniacs', 'official', 'official trailer', 'moviemaniacsde', 'HD', 'video']",3428816,6460,563,2318,44912,0.25
7-GO9fo9DtM,Green Lantern - Trailer,Warner Bros. Pictures,UCjmJDM5pRKbUlVIzDYYWb6g,"http://www.greenlantern.com

In a universe as vast as it is mysterious, a small but powerful force has existed for centuries. Protectors of peace and justice, they are called the Green Lantern Corps. A brotherhood of warriors sworn to keep intergalactic order, each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of their newest recruit, the first human ever selected: Hal Jordan. Hal is a gifted and cocky test pilot, but the Green Lanterns have little respect for humans, who have never harnessed the infinite powers of the ring before. But Hal is clearly the missing piece to the puzzle, and along with his determination and willpower, he has one thing no member of the Corps has ever had: humanity. With the encouragement of fellow pilot and childhood sweetheart Carol Ferris (Blake Lively), if Hal can quickly master his new powers and find the courage to overcome his fears, he may prove to be not only the key to defeating Parallax...he will become the greatest Green Lantern of all.",2011-05-04T00:30:55Z,"['Ryan Reynolds', 'Blake Lively', 'Peter Sarsgaard', 'Mark Strong', 'Jay O. Sanders', 'Temuera Morrison', 'Taika Waititi', 'Jon Tenney', 'Angela Bassett', 'Tim Robbins']",1056488,3476,289,578,44912,0.6173076923076923
vkPx0oyfzeY,Green Lantern Official Trailer #2 - (2011) HD,Movieclips,UC3gNmTGu-TTbFPpfSs5kNkg,"Green Lantern movie clips: http://j.mp/1uwmFGV
BUY THE MOVIE: http://amzn.to/sJYseF
Don't miss the HOTTEST NEW TRAILERS: http://bit.ly/1u2y6pr

CLIP DESCRIPTION:
A cocky pilot (Ryan Reynolds) joins an intergalactic legion of superpower-wielding peace keepers.

FILM DESCRIPTION:
In a universe as vast as it is mysterious, a small but powerful force has existed for centuries. Protectors of peace and justice, they are called the Green Lantern Corps. A brotherhood of warriors sworn to keep intergalactic order, each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of their newest recruit, the first human ever selected: Hal Jordan (Ryan Reynolds). Hal is a gifted and cocky test pilot, but the Green Lanterns have little respect for humans, who have never harnessed the infinite powers of the ring before. -

CREDITS:
TM & © Warner Bros. (2011)
Cast: Ryan Reynolds, Blake Lively, Peter Sarsgaard, Mark Strong, Geoffrey Rush, Michael Clarke Duncan, Tim Robbins, Angela Bassett
Director: Martin Campbell
Producers: Greg Berlanti, Donald De Line, Herb Gains, Andrew Haas, Geoff Johns
Screenwriters: Greg Berlanti, Michael Green, Marc Guggenheim, Michael Goldenberg

WHO ARE WE?
The MOVIECLIPS channel is the largest collection of licensed movie clips on the web. Here you will find unforgettable moments, scenes and lines from all your favorite films. Made by movie fans, for movie fans.

SUBSCRIBE TO OUR MOVIE CHANNELS:
MOVIECLIPS: http://bit.ly/1u2yaWd
ComingSoon: http://bit.ly/1DVpgtR
Indie & Film Festivals: http://bit.ly/1wbkfYg
Hero Central: http://bit.ly/1AMUZwv
Extras: http://bit.ly/1u431fr
Classic Trailers: http://bit.ly/1u43jDe
Pop-Up Trailers: http://bit.ly/1z7EtZR
Movie News: http://bit.ly/1C3Ncd2
Movie Games: http://bit.ly/1ygDV13
Fandango: http://bit.ly/1Bl79ye
Fandango FrontRunners: http://bit.ly/1CggQfC

HIT US UP:
Facebook: http://on.fb.me/1y8M8ax
Twitter: http://bit.ly/1ghOWmt
Pinterest: http://bit.ly/14wL9De
Tumblr: http://bit.ly/1vUwhH7",2011-06-27T20:25:31Z,"['green lantern', 'green lantern trailer', 'green lantern full movie', 'green lantern part 1', 'tim robbins', 'ryan reynolds', 'geoffrey rush', 'angela bassett', 'peter sarsgaard', 'michael clarke duncan', 'mark strong', 'blake lively', 'martin campbell', 'costume videos', 'fire videos', 'lantern videos', 'ring videos', 'sword videos', 'action thrillers', 'action adventure', 'movie clips', 'movieclipsdotcom', '#AMG:V+++422777', '/m/036hf4', '/m/06_bq1', '/m/03x400', '/m/03h2d4', '/m/0170pk', '/m/02lkcc', '/m/01nr36', '/m/02jt1k']",313623,894,77,134,44912,0.4646915584415584
L3gs-79p1xM,Green Lantern Corps (2021) Trailer | HBO Max,Screen Culture,UCGA2OgjW608QEaGwxA7aRTg,"#GreenLanternCoprs #HBOMax #GreenLantern

Hey, this is Nick from Screen Culture and here's our announcement trailer for Green Lantern Corps (2021) HBOMAX Series!

Let us know what you think about it in the comments down below!

We've got more cool stuff for you! Subscribe! 
► http://bit.ly/2NyxDcI

We also post cool stuff & updates on Instagram! Follow
► http://bit.ly/2HHjbeT

Thank You So Much For Watching!
Stay Tuned! Stay Buzzed!

──────────────────",2020-10-10T07:20:37Z,"['green lantern hbo max', 'green lantern hbo max trailer', 'green lantern hbo max series', 'green lantern corps hbo max', 'green lantern tv show hbo max', 'hbo max green lantern arrowverse', 'green lantern corps', 'green lantern corps trailer', 'green lantern corps hbo', 'green lantern corps 2020', 'green lantern corps 2021', 'green lantern 2021', 'green lantern 2021 trailer', 'green lantern 2021 movie', 'green lantern series 2021', 'hbo max green lantern', 'hbo max green lantern corps', 'green lantern 2', 'hbomax']",42266,755,294,71,44912,0.24305555555555555
tYnbJrIv6qg,Green Lantern Official Trailer #3 - (2011) HD,Movieclips,UC3gNmTGu-TTbFPpfSs5kNkg,"Green Lantern movie clips: http://j.mp/1uwmFGV
BUY THE MOVIE: http://amzn.to/sJYseF
Don't miss the HOTTEST NEW TRAILERS: http://bit.ly/1u2y6pr

CLIP DESCRIPTION:
A cocky pilot (Ryan Reynolds) joins an intergalactic legion of superpower-wielding peace keepers.

FILM DESCRIPTION:
In a universe as vast as it is mysterious, a small but powerful force has existed for centuries. Protectors of peace and justice, they are called the Green Lantern Corps. A brotherhood of warriors sworn to keep intergalactic order, each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of their newest recruit, the first human ever selected: Hal Jordan (Ryan Reynolds). Hal is a gifted and cocky test pilot, but the Green Lanterns have little respect for humans, who have never harnessed the infinite powers of the ring before. -

CREDITS:
TM & © Warner Bros. (2011)
Cast: Ryan Reynolds, Blake Lively, Mark Strong
Director: Martin Campbell
Producers: Greg Berlanti, Donald De Line, Herb Gains, Andrew Haas, Geoff Johns
Screenwriters: Greg Berlanti, Michael Green, Marc Guggenheim, Michael Goldenberg

WHO ARE WE?
The MOVIECLIPS channel is the largest collection of licensed movie clips on the web. Here you will find unforgettable moments, scenes and lines from all your favorite films. Made by movie fans, for movie fans.

SUBSCRIBE TO OUR MOVIE CHANNELS:
MOVIECLIPS: http://bit.ly/1u2yaWd
ComingSoon: http://bit.ly/1DVpgtR
Indie & Film Festivals: http://bit.ly/1wbkfYg
Hero Central: http://bit.ly/1AMUZwv
Extras: http://bit.ly/1u431fr
Classic Trailers: http://bit.ly/1u43jDe
Pop-Up Trailers: http://bit.ly/1z7EtZR
Movie News: http://bit.ly/1C3Ncd2
Movie Games: http://bit.ly/1ygDV13
Fandango: http://bit.ly/1Bl79ye
Fandango FrontRunners: http://bit.ly/1CggQfC

HIT US UP:
Facebook: http://on.fb.me/1y8M8ax
Twitter: http://bit.ly/1ghOWmt
Pinterest: http://bit.ly/14wL9De
Tumblr: http://bit.ly/1vUwhH7",2011-06-27T20:25:31Z,"['green lantern', 'green lantern trailer', 'green lantern full movie', 'green lantern part 1', 'ryan reynolds', 'mark strong', 'blake lively', 'martin campbell', 'chainsaw videos', 'laser videos', 'mask videos', 'meteor videos', 'ring videos', 'sword videos', 'action thrillers', 'action adventure', 'action sci-fi fantasy', 'comic books and superheroes', 'herb gains', 'andrew haas', 'donald de line', 'geoff johns', 'greg berlanti', 'movie clips', 'movieclipsdotcom', '#AMG:V+++422777', '/m/036hf4', '/m/06_bq1', '/m/03h2d4']",462889,1113,84,72,44912,0.4704650188521156
NPgEZxjtt-I,Green Lantern Official Trailer #1 - (2011) HD,Movieclips,UC3gNmTGu-TTbFPpfSs5kNkg,"Green Lantern movie clips: http://j.mp/1uwmFGV
BUY THE MOVIE: http://amzn.to/sJYseF
Don't miss the HOTTEST NEW TRAILERS: http://bit.ly/1u2y6pr

CLIP DESCRIPTION:
A cocky pilot (Ryan Reynolds) joins an intergalactic legion of superpower-wielding peace keepers.

FILM DESCRIPTION:
In a universe as vast as it is mysterious, a small but powerful force has existed for centuries. Protectors of peace and justice, they are called the Green Lantern Corps. A brotherhood of warriors sworn to keep intergalactic order, each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of their newest recruit, the first human ever selected: Hal Jordan (Ryan Reynolds). Hal is a gifted and cocky test pilot, but the Green Lanterns have little respect for humans, who have never harnessed the infinite powers of the ring before. -

CREDITS:
TM & © Warner Bros. (2011)
Cast: Ryan Reynolds, Blake Lively, Peter Sarsgaard
Director: Martin Campbell
Producers: Greg Berlanti, Donald De Line, Herb Gains, Andrew Haas, Geoff Johns
Screenwriters: Greg Berlanti, Michael Green, Marc Guggenheim, Michael Goldenberg

WHO ARE WE?
The MOVIECLIPS channel is the largest collection of licensed movie clips on the web. Here you will find unforgettable moments, scenes and lines from all your favorite films. Made by movie fans, for movie fans.

SUBSCRIBE TO OUR MOVIE CHANNELS:
MOVIECLIPS: http://bit.ly/1u2yaWd
ComingSoon: http://bit.ly/1DVpgtR
Indie & Film Festivals: http://bit.ly/1wbkfYg
Hero Central: http://bit.ly/1AMUZwv
Extras: http://bit.ly/1u431fr
Classic Trailers: http://bit.ly/1u43jDe
Pop-Up Trailers: http://bit.ly/1z7EtZR
Movie News: http://bit.ly/1C3Ncd2
Movie Games: http://bit.ly/1ygDV13
Fandango: http://bit.ly/1Bl79ye
Fandango FrontRunners: http://bit.ly/1CggQfC

HIT US UP:
Facebook: http://on.fb.me/1y8M8ax
Twitter: http://bit.ly/1ghOWmt
Pinterest: http://bit.ly/14wL9De
Tumblr: http://bit.ly/1vUwhH7",2011-06-27T20:25:31Z,"['green lantern', 'green lantern trailer', 'green lantern full movie', 'green lantern part 1', 'ryan reynolds', 'peter sarsgaard', 'blake lively', 'martin campbell', 'ring videos', 'action thrillers', 'action adventure', 'action sci-fi fantasy', 'comic books and superheroes', 'herb gains', 'andrew haas', 'donald de line', 'geoff johns', 'greg berlanti', 'duty videos', 'justice videos', 'alien planet videos', 'hal jordan', 'movie clips', 'movieclipsdotcom', '#AMG:V+++422777', '/m/036hf4', '/m/06_bq1', '/m/03x400']",83099,161,20,3,44912,0.4704650188521156
