youtube_id,title,channel_title,channel_id,description,release_date,tags,view_count,like_count,dislike_count,comment_count,tmdb_id,similarity_score
hAUTdjf9rko,It Trailer #1 (2017) | Movieclips Trailers,Movieclips Trailers,UCi8e0iOVk1fEOogdfu4YgfA,"It Trailer #1 (2017): Check out the new trailer starring Bill Skarsgård, Finn Wolfhard, and Javier Botet! Be the first to check out trailers and movie teasers/clips dropping soon @MovieclipsTrailers. 

► Buy Tickets to It: http://www.fandango.com/it2017_199151/movieoverview?cmp=MCYT_YouTube_Desc

Watch more Trailers: 
► HOT New Trailers Playlist: http://bit.ly/2hp08G1
► What to Watch Playlist: http://bit.ly/2ieyw8G
► Horror Trailer Spotlight Playlist: http://bit.ly/2iFvoRZ 

In a small town of Derry, Maine, seven children come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.

About Movieclips Trailers:
► Subscribe to TRAILERS:http://bit.ly/sxaw6h
► We’re on SNAPCHAT: http://bit.ly/2cOzfcy 
► Like us on FACEBOOK: http://bit.ly/1QyRMsE 
► Follow us on TWITTER:http://bit.ly/1ghOWmt 

The Fandango MOVIECLIPS Trailers channel is your destination for hot new trailers the second they drop. The Fandango MOVIECLIPS Trailers team is here day and night to make sure all the hottest new movie trailers are available whenever, wherever you want them.",2017-07-27T16:03:54Z,"['It', 'it trailer', '2017', 'it movie', 'bill skarsgard', 'jaeden lieberher', 'finn wolfhard', 'andres muschietti', 'maine', 'friends', 'shape shifter', 'evil', 'clown', 'scary', 'scary movie', 'horror', 'horror movie', 'drama', 'creepy', 'warner bros.']",18557246,118610,6320,8346,346364,0.28348214285714285
FnCdOQsX5kc,IT - Official Teaser Trailer,Warner Bros. Pictures,UCjmJDM5pRKbUlVIzDYYWb6g,"In Theaters September 8

http://itthemovie.com/
https://www.facebook.com/ITMovie/
https://www.instagram.com/itmovieofficial/
https://twitter.com/ITMovieOfficial

New Line Cinema’s horror thriller “IT,” directed by Andrés Muschietti (“Mama”), is based on the hugely popular Stephen King novel of the same name, which has been terrifying readers for decades.

When children begin to disappear in the town of Derry, Maine, a group of young kids are faced with their biggest fears when they square off against an evil clown named Pennywise, whose history of murder and violence dates back for centuries.  

“IT” stars Bill Skarsgård (“Allegiant,” TV’s “Hemlock Grove”) as the story’s central villain, Pennywise.  An ensemble of young actors also star in the film, including Jaeden Lieberher (“Midnight Special”), Jeremy Ray Taylor (“Alvin and the Chipmunks: The Road Chip”), Sophia Lillis (“37”), Finn Wolfhard (TV’s “Stranger Things”), Wyatt Oleff (“Guardians of the Galaxy”), Chosen Jacobs (upcoming “Cops and Robbers”), Jack Dylan Grazer (“Tales of Halloween”) and Nicholas Hamilton (“Captain Fantastic”).

Muschietti is directing “IT” from a screenplay adapted by Chase Palmer & Cary Fukunaga and Gary Dauberman.  Dan Lin, Roy Lee, Seth Grahame-Smith, David Katzenberg and Barbara Muschietti are producing, with Marty P. Ewing, Doug Davison and Jon Silk serving as executive producers.

The behind-the-scenes creative team includes director of photography Chung-Hoon Chung (“Me and Earl and the Dying Girl”), production designer Claude Paré (“Rise of the Planet of the Apes”), editor Jason Ballantine (“The Great Gatsby”), and costume designer Janie Bryant (TV’s “Mad Men”).

A presentation of New Line Cinema, “IT” will be released worldwide beginning September 8, 2017, by Warner Bros. Pictures, a Warner Entertainment Company.",2017-03-29T16:00:03Z,"['it', 'stephen king', 'pennywise', 'Bill Skarsgård', 'Jaeden Lieberher', 'Jeremy Ray Taylor', 'Sophia Lillis', 'Finn Wolfhard', 'Wyatt Oleff', 'Chosen Jacobs', 'Jack Dylan Grazer', 'Nicholas Hamilton', 'Andrés Muschietti', 'Dan Lin', 'Roy Lee', 'Seth Grahame-Smith', 'David Katzenberg', 'Barbara Muschietti', 'cinema', 'thriller', 'horror', 'warner bros', 'warner bros pictures', 'wb', 'warner brothers', 'new line']",60493058,532849,28338,54685,346364,0.4332191780821918
xhJ5P7Up3jA,IT CHAPTER TWO - Final Trailer [HD],Warner Bros. Pictures,UCjmJDM5pRKbUlVIzDYYWb6g,"IT CHAPTER TWO only in theaters September 6, 2019
Get tickets - fandan.co/2YeFZN4

http://www.ITthemovie.com
https://facebook.com/ITMovie/
http://twitter.com/ITMovieOfficial
https://www.instagram.com/ITMovieOfficial/

Evil resurfaces in Derry as director Andy Muschietti reunites the Losers Club—young and adult—in a return to where it all began with “It Chapter Two.”

The film is Muschietti’s follow-up to 2017’s critically acclaimed and massive worldwide box office hit “IT,” which grossed over $700 million globally.  Both redefining and transcending the genre, “IT” became part of the cultural zeitgeist as well as the highest-grossing horror film of all time.

Because every 27 years evil revisits the town of Derry, Maine, “It Chapter Two” brings the characters—who’ve long since gone their separate ways—back together as adults, nearly three decades after the events of the first film.  

Oscar nominee Jessica Chastain (“Zero Dark Thirty,” “Mama”) stars as Beverly, James McAvoy (“Split,” upcoming “Glass”) as Bill, Bill Hader (HBO’s “Barry,” “The Skeleton Twins”) as Richie, Isaiah Mustafa (TV’s “Shadowhunters: The Mortal Instruments”) as Mike, Jay Ryan (TV’s “Mary Kills People”) as Ben, James Ransone (HBO’s “The Wire”) as Eddie, and Andy Bean (“Allegiant,” Starz’ “Power”) as Stanley.  Reprising their roles as the original members of the Losers Club are Jaeden Martell as Bill, Wyatt Oleff as Stanley, Jack Dylan Grazer as Eddie, Finn Wolfhard as Richie, Sophia Lillis as Beverly, Chosen Jacobs as Mike, and Jeremy Ray Taylor as Ben.  Bill Skarsgård returns in the seminal role of Pennywise.  

Muschietti directed the film from a screenplay by Gary Dauberman (“IT,” “Annabelle: Creation”) based on the novel IT by Stephen King.  Barbara Muschietti, Dan Lin and Roy Lee produced the film, with Marty Ewing, Seth Grahame-Smith and David Katzenberg serving as the executive producers.

The behind-the-scenes creative team included director of photography Checco Varese (“The 33”), Oscar-winning production designer Paul Denham Austerberry (“The Shape of Water”), editor Jason Ballantine (“IT,” “Mad Max: Fury Road”), and Oscar-nominated costume designer Luis Sequeira (“The Shape of Water,” “Mama”).  The music is by Benjamin Wallfisch (“Shazam!,” “Blade Runner 2049,” “IT”). 

New Line Cinema presents, a Vertigo Entertainment/Rideback Production, an Andy Muschietti film, “It Chapter Two.”  The film is slated for release in theaters and IMAX on September 6, 2019 and will be distributed worldwide by Warner Bros. Pictures.",2019-07-18T16:00:42Z,"['It', 'It chapter 2', 'it chapter two', 'Bill Skarsgård', 'Pennywise', 'Stephen king', 'Andy Muschietti', 'Losers Club', 'Jessica Chastain', 'Beverly', 'James McAvoy', 'Bill', 'Bill Hader', 'Richie', 'Isaiah Mustafa', 'Mike', 'Jay Ryan', 'Ben', 'James Ransone', 'Eddie', 'Andy Bean', 'Stanley', 'Jaeden Martell', 'Wyatt Oleff', 'Jack Dylan Grazer', 'Finn Wolfhard', 'Sophia Lillis', 'Chosen Jacobs', 'Jeremy Ray Taylor', 'horror', 'new line', 'wb', 'warner bros', 'final trailer', 'official trailer', 'new trailer']",38314801,460703,12170,32130,346364,0.18763326226012791
o97Ph_1ECD0,"IT Official Trailer (2017) Clown, Horror Movie HD",ONE Media,UCzcRQ3vRNr6fJ1A9rqFn7QA,"IT Official Trailer (2017) Clown, Horror Movie HD 
© 2017 - Warner Bross",2017-03-29T16:09:29Z,"['Official', 'Trailer', 'Movie', 'Film', 'Horror', 'HD', 'IT Official Trailer', 'it trailer', 'it', 'clown']",6261185,29529,3053,1996,346364,0.21022727272727273
m5JO8wtNnzQ,Stephen King's IT - 1990 Trailer,The Popcorn Drop,UCTL4vokXhTrOoZxLq9_FHQg,"A group of social outcasts who are bullied by a gang of greasers led by Henry Bowers are also tormented by an evil demon who can shape-shift into a clown and feed on children's fears and kill them. After defeating the demonic clown as kids, it resurfaces 30 years later and they must finish it off as adults once again.

Director: Tommy Lee Wallace 
Year: 1990",2016-10-31T06:32:09Z,"['Tommy Lee Wallace', '1990', '90s', 'The Popcorn Drop', 'IT', 'Movie', 'Trailer', 'Film']",2783862,12336,557,1119,346364,0.24829931972789115
bKL1ImsN-DU,IT CHAPTER 2 Trailer (2019),FilmSelect Trailer,UCT0hbLDa-unWsnZ6Rjzkfug,First trailer for IT CHAPTER 2,2019-05-09T16:04:35Z,"['trailer', '2018', 'movie', 'filmselect', '2019', 'IT CHAPTER 2', 'IT CHAPTER 2 Trailer', 'pennywise', 'horror']",8437004,65079,3109,2615,346364,0.16666666666666666
r8pJt4dK_s4,THE EMOJI MOVIE - Official Trailer (HD),Sony Pictures Entertainment,UCz97F7dMxBNOfGYu3rx8aCw,"Discover the secret 🌎 inside your📱. Watch the new #EmojiMovie 😄🎬 Trailer now!

In theaters July 28.

Follow Us on Social:
https://www.facebook.com/emojimovie
https://twitter.com/emojimovie
https://www.instagram.com/emojimovie/

Subscribe to Sony Pictures for exclusive video updates: http://bit.ly/SonyPicsSubscribe

The Emoji Movie unlocks the never-before-seen secret world inside your smartphone. Hidden within the messaging app is Textopolis, a bustling city where all your favorite emojis live, hoping to be selected by the phone’s user. In this world, each emoji has only one facial expression – except for Gene (T.J. Miller), an exuberant emoji who was born without a filter and is bursting with multiple expressions. Determined to become “normal” like the other emojis, Gene enlists the help of his handy best friend Hi-5 (James Corden) and the notorious code breaker emoji Jailbreak (Anna Faris). Together, they embark on an epic “app-venture” through the apps on the phone, each its own wild and fun world, to find the Code that will fix Gene. But when a greater danger threatens the phone, the fate of all emojis depends on these three unlikely friends who must save their world before it’s deleted forever.  

Directed by Tony Leondis. 
Written by Tony Leondis & Eric Siegel and Mike White. 
Produced by Michelle Raimo Kouyate.

#Sony #OfficialTrailer #PatrickStewart",2017-05-16T13:30:01Z,"['THE EMOJI MOVIE', 'Express Yourself', 'Official Trailer', 'Trailer', '2017', 'T.J. Miller', 'James Corden', 'Emojis', 'Animation', 'Comedy', 'Family', 'Animated comedy', 'Tony Leondis', 'Eric Siegel', 'Mike White', 'Michelle Raimo Kouyate', 'emojis in real life', 'as told by emoji', 'Sony Pictures', 'Anna Faris', 'Candy Crush', 'The Emoji Movie Trailer', 'Poop', 'Smiler', 'Meh', 'Patrick Stewart', 'new emojis', 'Emoji Trailer', 'emoji is alive', ""emoji's in real life"", 'emoji challenge']",17441974,42810,152820,41617,378236,0.46274961597542247
p3eg0JIc6d4,THE EMOJI MOVIE - Official Teaser Trailer (HD),Sony Pictures Entertainment,UCz97F7dMxBNOfGYu3rx8aCw,"Discover the secret 🌎 inside your📱. Only on your 📲. Watch the new #EmojiMovie 😄🎬 teaser trailer now! (best viewed on your phone) 

In theaters August 4.

Follow Us on Social:
https://www.facebook.com/emojimovie
https://twitter.com/emojimovie
https://www.instagram.com/emojimovie/

Subscribe to Sony Pictures for exclusive video updates: http://bit.ly/SonyPicsSubscribe

The Emoji Movie unlocks the never-before-seen secret world inside your smartphone. Hidden within the messaging app is Textopolis, a bustling city where all your favorite emojis live, hoping to be selected by the phone’s user. In this world, each emoji has only one facial expression – except for Gene (T.J. Miller), an exuberant emoji who was born without a filter and is bursting with multiple expressions. Determined to become “normal” like the other emojis, Gene enlists the help of his handy best friend Hi-5 (James Corden) and the notorious code breaker emoji Jailbreak (Ilana Glazer). Together, they embark on an epic “app-venture” through the apps on the phone, each its own wild and fun world, to find the Code that will fix Gene. But when a greater danger threatens the phone, the fate of all emojis depends on these three unlikely friends who must save their world before it’s deleted forever.  

Directed by Tony Leondis.",2016-12-20T20:26:58Z,"['THE EMOJI MOVIE', 'Express Yourself', 'Official Teaser Trailer', 'Official Trailer', 'Trailer', '2017', 'T.J. Miller', 'James Corden', 'Ilana Glazer', 'Emojis', 'Animation', 'Comedy', 'Family', 'Animated comedy', 'Tony Leondis', 'Eric Siegel', 'Mike White', 'Michelle Raimo Kouyate']",739982,0,0,0,378236,0.4045362220717671
reZ_0pPGmZY,The Emoji Movie International Trailer #1 (2017) | Movieclips Trailers,Movieclips Trailers,UCi8e0iOVk1fEOogdfu4YgfA,"The Emoji Movie International Trailer #1 (2017): Check out the new trailer starring Anna Faris, T.J. Miller, and Sofía Vergara! Be the first to watch, comment, and share trailers and movie teasers/clips dropping soon @MovieclipsTrailers.

► Buy Tickets: http://www.fandango.com/theemojimovie_198759/movieoverview?cmp=MCYT_YouTube_Desc

Watch more Trailers: 
► HOT New Trailers Playlist: http://bit.ly/2hp08G1
► Even More on COMING SOON: http://bit.ly/H2vZUn
► Animation & Family Trailers Playlist: http://bit.ly/2i8EbPu

Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji.

About Movieclips Trailers:
► Subscribe to TRAILERS:http://bit.ly/sxaw6h
► We’re on SNAPCHAT: http://bit.ly/2cOzfcy
► Like us on FACEBOOK: http://bit.ly/1QyRMsE
► Follow us on TWITTER:http://bit.ly/1ghOWmt

The Fandango MOVIECLIPS Trailers channel is your destination for hot new trailers the second they drop. The Fandango MOVIECLIPS Trailers team is here day and night to make sure all the hottest new movie trailers are available whenever, wherever you want them.",2017-05-16T14:07:42Z,"['The Emoji Movie', 'The Emoji Movie Trailer', 'Trailer 2017']",318561,3427,8370,0,378236,0.28125
uV9LYMAEnRA,The Emoji Movie Official Trailer - Teaser (2017) - T.J. Miller Movie,Movieclips Trailers,UCi8e0iOVk1fEOogdfu4YgfA,"Starring: T.J. Miller, James Corden, Ilana Glazer
The Emoji Movie Official Trailer - Teaser (2017) - T.J. Miller Movie

Unlocks the never-before-seen secret world inside your smartphone.

Subscribe to TRAILERS: http://bit.ly/sxaw6h
Subscribe to COMING SOON: http://bit.ly/H2vZUn
We're on SNAPCHAT: http://bit.ly/2cOzfcy
Like us on FACEBOOK: http://bit.ly/1QyRMsE
Follow us on TWITTER: http://bit.ly/1ghOWmt

The Fandango MOVIECLIPS Trailers channel is your destination for the hottest new trailers the second they drop. Whether it's the latest studio release, an indie horror flick, an evocative documentary, or that new RomCom you've been waiting for, the Fandango MOVIECLIPS team is here day and night to make sure all the best new movie trailers are here for you the moment they're released.

In addition to being the #1 Movie Trailers Channel on YouTube, we deliver amazing and engaging original videos each week. Watch our exclusive Ultimate Trailers, Showdowns, Instant Trailer Reviews, Monthly MashUps, Movie News, and so much more to keep you in the know.

Here at Fandango MOVIECLIPS, we love movies as much as you!",2016-12-20T22:53:05Z,"['the emoji movie', 'the emoji movie trailer', 'the emoji movie teaser', 'emoji', 'T.J. Miller', 'James Corden', 'Ilana Glazer', 'Anthony Leondis']",2026214,14488,50150,1,378236,0.26666666666666666
