youtube_id,title,channel_title,channel_id,description,release_date,tags,view_count,like_count,dislike_count,comment_count,tmdb_id,similarity_score
lvzVB3YKBnA,NICE GUYS | Trailer #3 deutsch german [HD],vipmagazin,UC_LKhBiSqiBLbFC3wFY2BRA,"http://youtube.com/vipmagazin | ""Nice Guys"" (Trailer deutsch german) | Kinostart: 02.06.2016
---
Bitte ABONNIEREN/LIKEN nicht vergessen:
• http://www.youtube.com/vipmagazin
• http://www.youtube.com/kinofilme
• http://www.youtube.com/gamesmag
• http://www.youtube.com/WissensMagazin
• http://www.facebook.com/vipmagazin1
DANKE! :)
---
➤ Kinoprogramm - aktuelle Kinostarts: http://www.youtube.com/playlist?list=PL1E36AB7080054692
➤ Top-10-Kino-Charts: http://www.youtube.com/playlist?list=PLABA5DBBEC7803A56
➤ Die neuesten Kinotrailer: http://www.youtube.com/playlist?list=PL33EA698DF5D430C7
➤ Die neusten Gamestrailer: http://www.youtube.com/playlist?list=PLD341D058DE477717
---

Offizieller deutscher Kino-Trailer zu dem Film ""Nice Guys"".

Originaltitel: The Nice Guys
Krimikomödie, US 2016
Filmverleih: Concorde Filmverleih
Kinostart (DE): 02.06.2016

Schauspieler/Darsteller: Ryan Gosling, Russell Crowe, Kim Basinger, Matt Bomer, Keith David, Margaret Qualley u.a.

Regisseur: Shane Black

---

Privatdetektiv Holland March (Ryan Gosling) und Knochenbrecher Jackson Healy (Russel Crowe) haben nicht wirklich viel gemein. Bis sich beide blöderweise in den Fall der vermissten Amelia verstrickt sehen. Und dann passiert auch noch ein Mord an einem Porno-Star, der scheinbar erst einmal nichts damit zu tun hat. Widerwillig zur Zusammenarbeit gezwungen, streifen sie gemeinsam mit Marchs pubertierenden Tochter Holly (Angourie Rice) durch L. A., um verworrenen Hinweisen auf den Grund zu gehen. Bis Amelias Spur sie auf eine Multi-Milliarden-Dollar-Verschwörung bringt, die sie zum Ziel von skrupellosen Profikillern werden lässt ...



---

Alle Angaben ohne Gewähr.
Uploaded with permission of / Property of:
TM & (c) 2016 Concorde Filmverleih. All Rights Reserved. Promotional use only.
.",2016-03-29T11:08:56Z,"['nice guys', 'trailer', 'deutsch', 'german', 'trailer deutsch', 'deutscher trailer', 'kinotrailer', 'kinofilm', 'kinostart', 'nice', 'guys', 'film', 'kino', 'dvd', 'blu-ray']",3923,34,1,3,290250,0.18571428571428572
691Ci8XQaMA,THE NICE GUYS - trailer,StarTvGreece,UCwUNbp_4Y2Ry-asyerw2jew,"#StarPremiera
The Nice Guys
Προβολή: Πέμπτη 18.4.2019, στις 22:50, σε High Definition
_________________________________________________________________
Δείτε τα δελτία και τις εκπομπές του Star στο http://www.star.gr/tv/

Πατήστε ""Subscribe"" στο startvgr, για να έχετε άμεση ενημέρωση για τις νέες εκπομπές και δελτία που ανεβαίνουν στο YouTube",2019-04-16T13:00:50Z,"['yt:quality=high', 'Star', 'StarChannel', 'StarTV', 'Star TV', 'StarTvGr', 'σταρ', 'Hellas', 'Greece', 'TV', 'Television', 'Live', 'Τηλεόραση', 'News', 'Entertainment', 'Διασκέδαση', 'Lifestyle', 'Talk', 'Show', 'TVshow']",223,3,0,0,290250,0.4294117647058824
EgdxIlSuB70,THE SHALLOWS - Official Trailer #2 (HD),Sony Pictures Entertainment,UCz97F7dMxBNOfGYu3rx8aCw,"#TheShallows - In Theaters June 24

In the taut thriller The Shallows, when Nancy (Blake Lively) is surfing on a secluded beach, she finds herself on the feeding ground of a great white shark.  Though she is stranded only 200 yards from shore, survival proves to be the ultimate test of wills, requiring all of Nancy's ingenuity, resourcefulness, and fortitude.

http://facebook.com/ShallowsMovie
http://instagram.com/shallowsmovie/
http://twitter.com/shallowsmovie

Subscribe to Sony Pictures for exclusive video updates: http://bit.ly/SonyPicsSubscribe",2016-05-04T13:00:01Z,"['The Shallows', 'The Shallows Trailer', 'The Shallows Official Trailer', 'Trailer', 'Official Trailer', 'Blake Lively', 'Drama', 'Thriller', 'Shark movie', 'Jaws', 'Killer Shark', 'The Shallows Movie', 'Great White']",23057991,79187,8261,10697,332567,0.7052341597796143
vPOpE-_42as,THE SHALLOWS - Official Trailer (HD),Sony Pictures Entertainment,UCz97F7dMxBNOfGYu3rx8aCw,"In the taut thriller The Shallows, Nancy (Blake Lively) is surfing alone on a secluded beach when she is attacked by a great white shark and stranded just a short distance from shore. Though she is only 200 yards from her survival, getting there proves the ultimate contest of wills. #TheShallows

In theaters June 24th.

www.facebook.com/ShallowsMovie
www.instagram.com/shallowsmovie/
www.twitter.com/shallowsmovie

Subscribe to Sony Pictures for exclusive video updates: http://bit.ly/SonyPicsSubscribe",2016-03-18T16:00:03Z,"['The Shallows', 'The Shallows Trailer', 'The Shallows Official Trailer', 'Trailer', 'Official Trailer', 'Blake Lively', 'Drama', 'Thriller', 'Shark movie', 'Jaws', 'Killer Shark', 'The Shallows Movie', 'Great White']",10658407,27575,2535,3044,332567,0.6719298245614036
i0KcbNwEw5g,"The Shallows Official 'The Beginning' Trailer (2016) - Blake Lively, Brett Cullen Movie HD",Movieclips Trailers,UCi8e0iOVk1fEOogdfu4YgfA,"The Shallows Official 'The Beginning' Trailer (2016) - Blake Lively, Brett Cullen Movie HD
Subscribe to TRAILERS: http://bit.ly/sxaw6h
Subscribe to COMING SOON: http://bit.ly/H2vZUn
Like us on FACEBOOK: http://bit.ly/1QyRMsE
Follow us on TWITTER: http://bit.ly/1ghOWmt

When Nancy (Blake Lively) is attacked by a great white shark while surfing alone, she is stranded just a short distance from shore. Though she is only 200 yards from her survival, getting there proves the ultimate contest of wills.

The Fandango MOVIECLIPS Trailers channel is your destination for the hottest new trailers the second they drop. Whether it's the latest studio release, an indie horror flick, an evocative documentary, or that new RomCom you've been waiting for, the Fandango MOVIECLIPS team is here day and night to make sure all the best new movie trailers are here for you the moment they're released.

In addition to being the #1 Movie Trailers Channel on YouTube, we deliver amazing and engaging original videos each week. Watch our exclusive Ultimate Trailers, Showdowns, Instant Trailer Reviews, Monthly MashUps, Movie News, and so much more to keep you in the know.

Here at Fandango MOVIECLIPS, we love movies as much as you!",2016-06-08T18:15:45Z,"['movieclips', 'movie clips', 'movieclipstrailers', 'new trailers', 'trailers HD', 'hd', 'trailers', 'trailer', '2016', 'official', 'HD', 'The shallows', 'the shallows movie', 'the shallows trailer', 'drama', 'thriller', 'jaume collet-serra', 'blake lively', 'stranded', 'buoy', 'white shark', 'shark', 'ocean', 'water']",565694,4783,220,431,332567,0.27672750977835725
5GJClahr_u0,THE SHALLOWS Official Trailer (2016) Blake Lively Shark Thriller Movie HD,JoBlo Movie Trailers,UCRX7UEyE8kp35mPrgC2sosA,"http://www.joblo.com - THE SHALLOWS Official Trailer (2016) Blake Lively Shark Thriller Movie HD

A young woman is stranded alone on a buoy with a great white shark circling the waters between her and the shore.

Stars: Blake Lively, Oscar Jaenada, Sedona Legge

In theaters: June 24th, 2016

►Subscribe to JoBlo Movie Trailers: http://bit.ly/JoBloTrailers",2016-03-18T13:06:14Z,"['the shallows', 'the shallows trailer', 'official trailer', 'blake lively', 'shark movie', 'horror', 'great white shark', 'blake lively sexy', 'blake lively hot', 'Oscar Jaenada', 'Sedona Legge', 'hot swimsuit', 'shark horror', 'jaws']",1560877,2286,227,248,332567,0.3055295220243674
zWbG-iYhkXI,THE SHALLOWS Trailer 3 (Blake Lively Shark Horror - 2016),Entertainment Access,UCA0MDADBWmCFro3SXR5mlSg,"The Shallows Trailer 2016 (Official Movie #Trailer)
Subscribe for New Trailers: http://goo.gl/KKBrix 
Visit: http://www.fabianpohl.com

A mere 200 yards from shore, surfer Nancy is attacked by a great white shark, with her short journey to safety becoming the ultimate contest of wills. 

German Deutsch Kinostart: 25 August
US-Release: June 29
Genre: Horror, Thriller
Cast: Blake Lively, Óscar Jaenada, Brett Cullen

The Shallows Official Trailer #3 (2016) Blake Lively Horror Movie HD
© 2016 - Sony Pictures [All Rights Reserved, Promotional Use Only]

Subscribe to FabianPohl Trailers to catch up with the latest HD official movie trailer & gameplay trailers in 2016! 

Endcard Links: 
Battlefield 1 Trailer: https://youtu.be/MRleJs4m6bk
Finding Dory Trailer: https://youtu.be/p7phc7lA7M0",2016-06-08T20:36:18Z,"['The Shallows', 'The Shallows Trailer', 'The Shallows Trailer 2016', 'trailer', 'movie', '2016', 'hd trailer', 'official trailer', 'film', 'blake lively']",8400,51,3,6,332567,0.25526315789473686
dp768xd3Vwo,The Shallows Trailer #1 - Blake Lively,TBMovies,UCexFr95AaqDK6qrF94lmLhw,"A young surfer (Blake Lively) becomes stranded 200 yards from shore after a great white shark attacks her.

Director: Jaume Collet-Serra
Writers: Anthony Jaswinski
Cast: Blake Lively, Óscar Jaenada, Sedona Legge

Release Date: June 24, 2016

Follow us!
Twitter: http://www.twitter.com/technobuffalo
Facebook: http://www.facebook.com/technobuffalo
Instagram: http://instagram.com/technobuffalo
Google Plus: https://plus.google.com/+TechnoBuffalo",2016-03-23T16:40:26Z,"['TechnoBuffalo', 'Techno', 'Buffalo', 'movies', 'trailers', 'The Shallows Trailer', 'The Shallows', 'Blake Lively', 'Óscar Jaenada', 'Sedona Legge']",1750,23,0,1,332567,0.32298136645962733
x3IWwnNe5mc,"Alice Through the Looking Glass Official Trailer #2 (2016) - Mia Wasikowska, Johnny Depp Movie HD",Movieclips Trailers,UCi8e0iOVk1fEOogdfu4YgfA,"Subscribe to TRAILERS: http://bit.ly/sxaw6h
Subscribe to COMING SOON: http://bit.ly/H2vZUn
Like us on FACEBOOK: http://bit.ly/1QyRMsE
Follow us on TWITTER: http://bit.ly/1ghOWmt
Alice Through the Looking Glass Official Trailer #2 (2016) - Mia Wasikowska, Johnny Depp Movie HD 

Alice returns to the whimsical world of Wonderland and travels back in time to save the Mad Hatter.

The Fandango MOVIECLIPS Trailers channel is your destination for the hottest new trailers the second they drop. Whether it's the latest studio release, an indie horror flick, an evocative documentary, or that new RomCom you've been waiting for, the Fandango MOVIECLIPS team is here day and night to make sure all the best new movie trailers are here for you the moment they're released.

In addition to being the #1 Movie Trailers Channel on YouTube, we deliver amazing and engaging original videos each week. Watch our exclusive Ultimate Trailers, Showdowns, Instant Trailer Reviews, Monthly MashUps, Movie News, and so much more to keep you in the know.

Here at Fandango MOVIECLIPS, we love movies as much as you!",2016-03-29T16:16:23Z,"['new trailers', 'trailers HD', 'hd', 'trailers', 'trailer', '2016', 'official', 'HD', 'alice through the looking glass', 'alice through the looking glass movie', 'alice through the looking glass trailer', 'adventure', 'family', 'fantasy', 'james bobin', 'johnny depp', 'helena bonham carter', 'mia wasikowska', 'anne hathaway', 'alan rickman', 'michael sheen', 'andrew scott', 'sacha baron cohen', 'toby jones', 'timothy spall', 'rhys ifans', 'stephen fry', 'lindsay duncan', 'matt kucasalice', 'wonderland']",10840191,61475,2213,0,241259,0.2763440860215054
anvGUW-vsLE,"Alice Through the Looking Glass Official Trailer #1 (2016) - Mia Wasikowska, Johnny Depp Movie HD",Movieclips Trailers,UCi8e0iOVk1fEOogdfu4YgfA,"Subscribe to TRAILERS: http://bit.ly/sxaw6h
Subscribe to COMING SOON: http://bit.ly/H2vZUn
Like us on FACEBOOK: http://bit.ly/1QyRMsE
Follow us on TWITTER: http://bit.ly/1ghOWmt
Alice Through the Looking Glass Official Trailer #1 (2016) - Mia Wasikowska, Johnny Depp Movie HD 

In Disney’s “Alice Through the Looking Glass,” an all-new spectacular adventure featuring the unforgettable characters from Lewis Carroll’s beloved stories, Alice returns to the whimsical world of Underland and travels back in time to save the Mad Hatter. Directed by James Bobin, who brings his own unique vision to the spectacular world Tim Burton created on screen in 2010 with “Alice in Wonderland,” the film is written by Linda Woolverton based on characters created by Lewis Carroll and produced by Joe Roth, Suzanne Todd and Jennifer Todd and Tim Burton with John G. Scotti serving as executive producer. “Alice Through the Looking Glass” reunites the all-star cast from the worldwide blockbuster phenomenon, including: Johnny Depp, Anne Hathaway, Mia Wasikowska and Helena Bonham Carter along with the voices of Alan Rickman, Stephen Fry, Michael Sheen and Timothy Spall. We are also introduced to several new characters: Zanik Hightopp (Rhys Ifans), the Mad Hatter’s father and Time himself (Sacha Baron Cohen), a peculiar creature who is part human, part clock. 

The Fandango MOVIECLIPS Trailers channel is your destination for the hottest new trailers the second they drop. Whether it's the latest studio release, an indie horror flick, an evocative documentary, or that new RomCom you've been waiting for, the Fandango MOVIECLIPS team is here day and night to make sure all the best new movie trailers are here for you the moment they're released.

In addition to being the #1 Movie Trailers Channel on YouTube, we deliver amazing and engaging original videos each week. Watch our exclusive Ultimate Trailers, Showdowns, Instant Trailer Reviews, Monthly MashUps, Movie News, and so much more to keep you in the know.

Here at Fandango MOVIECLIPS, we love movies as much as you!",2015-11-05T14:25:46Z,"['movieclips', 'movie clips', 'movieclipstrailers', 'new trailers', 'trailers HD', 'hd', 'trailers', 'trailer', '2015', 'official', 'HD', 'alice through the looking glass', 'alice through the looking glass movie', 'alice through the looking glass trailer', 'adventure', 'family', 'fantasy', 'james bobin', 'johnny depp', 'helena bonham carter', 'mia wasikowska', 'anne hathaway', 'alan rickman', 'michael sheen', 'sacha baron cohen', 'toby jones', 'rhys ifans', 'stephen fry', 'alice', 'wonderland']",5124931,37081,949,0,241259,0.2689416419386746
